DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2019-10-25 23:00:00,6.064,1.176,2725.188,6.775,0.843,2725.503,4.934,1.087,2725.286,5.962,1.028,2724.907,6.775,1.506,2724.416,5.347,0.802,2725.113,P,HOBO
2019-10-26 00:00:00,6.064,1.191,2725.173,6.775,0.86,2725.486,4.934,-99999,-99999,5.962,1.044,2724.891,6.775,1.524,2724.398,5.347,0.82,2725.095,P,CS100
2019-10-26 01:00:00,6.064,1.187,2725.177,6.775,0.861,2725.485,4.934,-99999,-99999,5.962,1.041,2724.894,6.674,1.522,2724.4,5.347,0.818,2725.097,P,CS100
2019-10-26 02:00:00,6.064,1.184,2725.18,6.775,0.86,2725.486,4.934,-99999,-99999,5.962,1.038,2724.897,6.674,1.52,2724.402,5.347,0.815,2725.1,P,CS100
2019-10-26 03:00:00,6.064,1.178,2725.186,6.775,0.859,2725.487,4.934,1.101,2725.272,5.962,1.036,2724.899,6.674,1.518,2724.404,5.347,0.815,2725.1,P,CS100
2019-10-26 04:00:00,6.064,1.175,2725.189,6.775,0.86,2725.486,4.934,1.1,2725.273,5.962,1.035,2724.9,6.674,1.516,2724.406,5.347,0.814,2725.101,P,CS100
2019-10-26 05:00:00,6.064,1.173,2725.191,6.775,0.861,2725.485,4.934,1.097,2725.276,5.962,1.031,2724.904,6.674,1.515,2724.407,5.347,0.812,2725.103,P,CS100
2019-10-26 06:00:00,6.064,1.171,2725.193,6.775,0.861,2725.485,4.934,1.097,2725.276,5.962,1.03,2724.905,6.674,1.513,2724.409,5.347,0.812,2725.103,P,CS100
2019-10-26 07:00:00,6.064,1.166,2725.198,6.775,0.86,2725.486,4.934,1.095,2725.278,5.962,1.026,2724.909,6.674,1.511,2724.411,5.347,0.808,2725.107,P,CS100
2019-10-26 08:00:00,6.064,1.164,2725.2,6.775,0.862,2725.484,4.934,1.093,2725.28,5.962,1.026,2724.909,6.674,1.508,2724.414,5.347,0.807,2725.108,P,CS100
2019-10-26 09:00:00,6.064,1.159,2725.205,6.775,0.862,2725.484,4.934,1.091,2725.282,5.962,1.022,2724.913,6.674,1.504,2724.418,5.347,0.805,2725.11,P,CS100
2019-10-26 10:00:00,6.064,1.155,2725.209,6.775,0.861,2725.485,4.934,1.09,2725.283,5.962,1.021,2724.914,6.674,1.503,2724.419,5.347,0.802,2725.113,P,CS100
2019-10-26 11:00:00,6.064,1.155,2725.209,6.775,0.863,2725.483,4.934,1.088,2725.285,5.962,1.018,2724.917,6.674,1.502,2724.42,5.347,0.801,2725.114,P,CS100
2019-10-26 12:00:00,6.064,1.148,2725.216,6.674,0.862,2725.484,4.934,1.086,2725.287,5.962,1.015,2724.92,6.674,1.498,2724.424,5.347,0.8,2725.115,P,CS100
2019-10-26 13:00:00,6.064,1.149,2725.215,6.674,0.864,2725.482,4.934,1.087,2725.286,5.962,1.013,2724.922,6.674,1.497,2724.425,5.347,0.8,2725.115,P,CS100
2019-10-26 14:00:00,5.962,1.143,2725.221,6.674,0.861,2725.485,4.934,1.083,2725.29,5.962,1.011,2724.924,6.674,1.495,2724.427,5.347,0.796,2725.119,P,CS100
2019-10-26 15:00:00,5.962,1.141,2725.223,6.674,0.862,2725.484,4.934,1.082,2725.291,5.962,1.008,2724.927,6.674,1.489,2724.433,5.347,0.795,2725.12,P,CS100
2019-10-26 16:00:00,5.962,1.138,2725.226,6.674,0.862,2725.484,4.934,1.08,2725.293,5.86,1.006,2724.929,6.674,1.488,2724.434,5.347,0.793,2725.122,P,CS100
2019-10-26 17:00:00,5.962,1.134,2725.23,6.674,0.86,2725.486,4.934,1.08,2725.293,5.86,1.004,2724.931,6.674,1.486,2724.436,5.244,0.791,2725.124,P,CS100
2019-10-26 18:00:00,5.962,1.133,2725.231,6.674,0.862,2725.484,4.934,1.079,2725.294,5.86,1.004,2724.931,6.674,1.487,2724.435,5.244,0.793,2725.122,P,CS100
2019-10-26 19:00:00,5.962,1.128,2725.236,6.674,0.86,2725.486,4.934,1.077,2725.296,5.86,1.0,2724.935,6.674,1.485,2724.437,5.244,0.791,2725.124,P,CS100
2019-10-26 20:00:00,5.962,1.125,2725.239,6.674,0.857,2725.489,4.934,1.074,2725.299,5.86,0.998,2724.937,6.674,1.483,2724.439,5.244,0.788,2725.127,P,CS100
2019-10-26 21:00:00,5.962,1.123,2725.241,6.674,0.858,2725.488,4.934,1.072,2725.301,5.86,0.996,2724.939,6.674,1.482,2724.44,5.244,0.785,2725.13,P,CS100
2019-10-26 22:00:00,5.962,1.12,2725.244,6.674,0.858,2725.488,4.934,1.072,2725.301,5.86,0.992,2724.943,6.674,1.48,2724.442,5.244,0.785,2725.13,P,CS100
2019-10-26 23:00:00,5.962,1.116,2725.248,6.674,0.855,2725.491,4.934,1.07,2725.303,5.86,0.988,2724.947,6.674,1.48,2724.442,5.244,0.783,2725.132,P,CS100
2019-10-27 00:00:00,5.962,1.113,2725.251,6.674,0.857,2725.489,4.934,1.069,2725.304,5.86,0.987,2724.948,6.674,1.479,2724.443,5.244,0.782,2725.133,P,CS100
2019-10-27 01:00:00,5.962,1.111,2725.253,6.674,0.855,2725.491,4.831,1.066,2725.307,5.86,0.985,2724.95,6.674,1.479,2724.443,5.244,0.78,2725.135,P,CS100
2019-10-27 02:00:00,5.962,1.108,2725.256,6.674,0.855,2725.491,4.831,1.066,2725.307,5.86,0.982,2724.953,6.674,1.478,2724.444,5.244,0.779,2725.136,P,CS100
2019-10-27 03:00:00,5.962,1.106,2725.258,6.674,0.856,2725.49,4.831,1.063,2725.31,5.86,0.981,2724.954,6.674,1.476,2724.446,5.244,0.779,2725.136,P,CS100
2019-10-27 04:00:00,5.962,1.103,2725.261,6.674,0.855,2725.491,4.831,1.061,2725.312,5.86,0.979,2724.956,6.674,1.474,2724.448,5.244,0.776,2725.139,P,CS100
2019-10-27 05:00:00,5.962,1.101,2725.263,6.674,0.855,2725.491,4.831,1.059,2725.314,5.86,0.977,2724.958,6.674,1.473,2724.449,5.244,0.775,2725.14,P,CS100
2019-10-27 06:00:00,5.962,1.097,2725.267,6.674,0.854,2725.492,4.831,1.058,2725.315,5.86,0.974,2724.961,6.674,1.473,2724.449,5.244,0.774,2725.141,P,CS100
2019-10-27 07:00:00,5.962,1.097,2725.267,6.674,0.855,2725.491,4.831,1.059,2725.314,5.86,0.972,2724.963,6.674,1.471,2724.451,5.244,0.773,2725.142,P,CS100
2019-10-27 08:00:00,5.86,1.092,2725.272,6.674,0.855,2725.491,4.831,1.055,2725.318,5.86,0.97,2724.965,6.674,1.471,2724.451,5.244,0.771,2725.144,P,CS100
2019-10-27 09:00:00,5.86,1.087,2725.277,6.674,0.853,2725.493,4.831,1.054,2725.319,5.86,0.966,2724.969,6.674,1.468,2724.454,5.244,0.768,2725.147,P,CS100
2019-10-27 10:00:00,5.86,1.088,2725.276,6.674,0.856,2725.49,4.831,1.056,2725.317,5.86,0.969,2724.966,6.674,1.47,2724.452,5.244,0.77,2725.145,P,CS100
2019-10-27 11:00:00,5.86,1.086,2725.278,6.674,0.856,2725.49,4.831,1.052,2725.321,5.86,0.966,2724.969,6.674,1.47,2724.452,5.244,0.767,2725.148,P,CS100
2019-10-27 12:00:00,5.86,1.082,2725.282,6.573,0.855,2725.491,4.831,1.05,2725.323,5.86,0.961,2724.974,6.674,1.466,2724.456,5.244,0.765,2725.15,P,CS100
2019-10-27 13:00:00,5.86,1.082,2725.282,6.573,0.859,2725.487,4.831,1.05,2725.323,5.86,0.961,2724.974,6.674,1.467,2724.455,5.244,0.763,2725.152,P,CS100
2019-10-27 14:00:00,5.86,1.076,2725.288,6.573,0.855,2725.491,4.831,1.046,2725.327,5.86,0.958,2724.977,6.674,1.464,2724.458,5.244,0.761,2725.154,P,CS100
2019-10-27 15:00:00,5.86,1.074,2725.29,6.573,0.855,2725.491,4.831,1.046,2725.327,5.86,0.955,2724.98,6.573,1.464,2724.458,5.141,0.76,2725.155,P,CS100
2019-10-27 16:00:00,5.86,1.074,2725.29,6.573,0.856,2725.49,4.831,1.049,2725.324,5.86,0.955,2724.98,6.573,1.464,2724.458,5.141,0.761,2725.154,P,CS100
2019-10-27 17:00:00,5.86,1.071,2725.293,6.573,0.855,2725.491,4.831,1.043,2725.33,5.86,0.952,2724.983,6.573,1.461,2724.461,5.141,0.758,2725.157,P,CS100
2019-10-27 18:00:00,5.86,1.071,2725.293,6.573,0.856,2725.49,4.831,1.044,2725.329,5.757,0.95,2724.985,6.573,1.463,2724.459,5.141,0.758,2725.157,P,CS100
2019-10-27 19:00:00,5.86,1.067,2725.297,6.573,0.856,2725.49,4.831,1.04,2725.333,5.757,0.949,2724.986,6.573,1.461,2724.461,5.141,0.757,2725.158,P,CS100
2019-10-27 20:00:00,5.86,1.068,2725.296,6.573,0.86,2725.486,4.831,1.044,2725.329,5.757,0.952,2724.983,6.573,1.466,2724.456,5.141,0.759,2725.156,P,CS100
2019-10-27 21:00:00,5.86,1.065,2725.299,6.573,0.855,2725.491,4.831,1.039,2725.334,5.757,0.947,2724.988,6.573,1.46,2724.462,5.141,0.755,2725.16,P,CS100
2019-10-27 22:00:00,5.86,1.063,2725.301,6.573,0.855,2725.491,4.831,1.038,2725.335,5.757,0.946,2724.989,6.573,1.46,2724.462,5.141,0.755,2725.16,P,CS100
2019-10-27 23:00:00,5.86,1.058,2725.306,6.573,0.853,2725.493,4.831,1.036,2725.337,5.757,0.941,2724.994,6.573,1.457,2724.465,5.141,0.752,2725.163,P,CS100
2019-10-28 00:00:00,5.86,1.058,2725.306,6.573,0.853,2725.493,4.831,1.036,2725.337,5.757,0.942,2724.993,6.573,1.459,2724.463,5.141,0.752,2725.163,P,CS100
2019-10-28 01:00:00,5.86,1.053,2725.311,6.573,0.853,2725.493,4.831,1.033,2725.34,5.757,0.938,2724.997,6.573,1.455,2724.467,5.141,0.749,2725.166,P,CS100
2019-10-28 02:00:00,5.86,1.051,2725.313,6.573,0.852,2725.494,4.831,1.03,2725.343,5.757,0.936,2724.999,6.573,1.456,2724.466,5.141,0.748,2725.167,P,CS100
2019-10-28 03:00:00,5.757,1.051,2725.313,6.573,0.853,2725.493,4.831,1.031,2725.342,5.757,0.934,2725.001,6.573,1.454,2724.468,5.141,0.746,2725.169,P,CS100
2019-10-28 04:00:00,5.757,1.047,2725.317,6.573,0.853,2725.493,4.727,1.028,2725.345,5.757,0.932,2725.003,6.573,1.453,2724.469,5.141,0.746,2725.169,P,CS100
2019-10-28 05:00:00,5.757,1.047,2725.317,6.573,0.854,2725.492,4.727,1.028,2725.345,5.757,0.933,2725.002,6.573,1.452,2724.47,5.141,0.745,2725.17,P,CS100
2019-10-28 06:00:00,5.757,1.045,2725.319,6.573,0.853,2725.493,4.727,1.027,2725.346,5.757,0.93,2725.005,6.573,1.452,2724.47,5.141,0.744,2725.171,P,CS100
2019-10-28 07:00:00,5.757,1.043,2725.321,6.573,0.854,2725.492,4.727,1.027,2725.346,5.757,0.928,2725.007,6.573,1.452,2724.47,5.141,0.744,2725.171,P,CS100
2019-10-28 08:00:00,5.757,1.043,2725.321,6.573,0.854,2725.492,4.727,1.027,2725.346,5.757,0.927,2725.008,6.573,1.452,2724.47,5.141,0.743,2725.172,P,CS100
2019-10-28 09:00:00,5.757,1.041,2725.323,6.573,0.856,2725.49,4.727,1.025,2725.348,5.757,0.926,2725.009,6.573,1.453,2724.469,5.141,0.74,2725.175,P,CS100
2019-10-28 10:00:00,5.757,1.041,2725.323,6.573,0.855,2725.491,4.727,1.025,2725.348,5.757,0.923,2725.012,6.573,1.451,2724.471,5.141,0.74,2725.175,P,CS100
2019-10-28 11:00:00,5.757,1.038,2725.326,6.573,0.855,2725.491,4.727,1.021,2725.352,5.757,0.921,2725.014,6.573,1.449,2724.473,5.141,0.738,2725.177,P,CS100
2019-10-28 12:00:00,5.757,1.034,2725.33,6.471,0.854,2725.492,4.727,1.019,2725.354,5.757,0.92,2725.015,6.573,1.447,2724.475,5.141,0.737,2725.178,P,CS100
2019-10-28 13:00:00,5.757,1.033,2725.331,6.471,0.857,2725.489,4.727,1.019,2725.354,5.757,0.92,2725.015,6.573,1.447,2724.475,5.141,0.735,2725.18,P,CS100
2019-10-28 14:00:00,5.757,1.029,2725.335,6.471,0.854,2725.492,4.727,1.016,2725.357,5.757,0.917,2725.018,6.573,1.443,2724.479,5.037,0.733,2725.182,P,CS100
2019-10-28 15:00:00,5.757,1.031,2725.333,6.471,0.856,2725.49,4.727,1.016,2725.357,5.757,0.914,2725.021,6.573,1.446,2724.476,5.037,0.731,2725.184,P,CS100
2019-10-28 16:00:00,5.757,1.028,2725.336,6.471,0.856,2725.49,4.727,1.013,2725.36,5.757,0.912,2725.023,6.573,1.441,2724.481,5.037,0.729,2725.186,P,CS100
2019-10-28 17:00:00,5.757,1.029,2725.335,6.471,0.855,2725.491,4.727,1.014,2725.359,5.757,0.911,2725.024,6.573,1.442,2724.48,5.037,0.73,2725.185,P,CS100
2019-10-28 18:00:00,5.757,1.025,2725.339,6.471,0.856,2725.49,4.727,1.012,2725.361,5.757,0.91,2725.025,6.573,1.441,2724.481,5.037,0.73,2725.185,P,CS100
2019-10-28 19:00:00,5.757,1.026,2725.338,6.471,0.857,2725.489,4.727,1.012,2725.361,5.757,0.91,2725.025,6.573,1.441,2724.481,5.037,0.729,2725.186,P,CS100
2019-10-28 20:00:00,5.757,1.023,2725.341,6.471,0.857,2725.489,4.727,1.009,2725.364,5.757,0.907,2725.028,6.573,1.44,2724.482,5.037,0.726,2725.189,P,CS100
2019-10-28 21:00:00,5.757,1.021,2725.343,6.471,0.857,2725.489,4.727,1.005,2725.368,5.757,0.906,2725.029,6.573,1.436,2724.486,5.037,0.724,2725.191,P,CS100
2019-10-28 22:00:00,5.757,1.022,2725.342,6.471,0.858,2725.488,4.727,1.007,2725.366,5.655,0.905,2725.03,6.573,1.437,2724.485,5.037,0.723,2725.192,P,CS100
2019-10-28 23:00:00,5.757,1.02,2725.344,6.471,0.858,2725.488,4.727,1.005,2725.368,5.655,0.905,2725.03,6.573,1.438,2724.484,5.037,0.722,2725.193,P,CS100
2019-10-29 00:00:00,5.757,1.02,2725.344,6.471,0.86,2725.486,4.727,1.005,2725.368,5.655,0.904,2725.031,6.573,1.437,2724.485,5.037,0.723,2725.192,P,CS100
2019-10-29 01:00:00,5.655,1.018,2725.346,6.471,0.861,2725.485,4.727,1.003,2725.37,5.655,0.904,2725.031,6.573,1.437,2724.485,5.037,0.719,2725.196,P,CS100
2019-10-29 02:00:00,5.655,1.016,2725.348,6.471,0.862,2725.484,4.727,1.002,2725.371,5.655,0.901,2725.034,6.573,1.435,2724.487,5.037,0.718,2725.197,P,CS100
2019-10-29 03:00:00,5.655,1.015,2725.349,6.471,0.86,2725.486,4.727,0.999,2725.374,5.655,0.899,2725.036,6.573,1.43,2724.492,5.037,0.715,2725.2,P,CS100
2019-10-29 04:00:00,5.655,1.013,2725.351,6.471,0.863,2725.483,4.727,1.001,2725.372,5.655,0.898,2725.037,6.573,1.432,2724.49,5.037,0.713,2725.202,P,CS100
2019-10-29 05:00:00,5.655,1.013,2725.351,6.471,0.861,2725.485,4.727,0.999,2725.374,5.655,0.896,2725.039,6.573,1.431,2724.491,5.037,0.712,2725.203,P,CS100
2019-10-29 06:00:00,5.655,1.011,2725.353,6.471,0.863,2725.483,4.727,0.999,2725.374,5.655,0.897,2725.038,6.573,1.43,2724.492,5.037,0.711,2725.204,P,CS100
2019-10-29 07:00:00,5.655,1.008,2725.356,6.471,0.864,2725.482,4.623,0.997,2725.376,5.655,0.896,2725.039,6.471,1.429,2724.493,5.037,0.71,2725.205,P,CS100
2019-10-29 08:00:00,5.655,1.009,2725.355,6.471,0.865,2725.481,4.727,0.997,2725.376,5.655,0.893,2725.042,6.471,1.428,2724.494,5.037,0.708,2725.207,P,CS100
2019-10-29 09:00:00,5.655,1.008,2725.356,6.471,0.865,2725.481,4.623,0.996,2725.377,5.655,0.894,2725.041,6.471,1.427,2724.495,5.037,0.708,2725.207,P,CS100
2019-10-29 10:00:00,5.655,1.007,2725.357,6.471,0.865,2725.481,4.623,0.995,2725.378,5.655,0.892,2725.043,6.471,1.427,2724.495,5.037,0.706,2725.209,P,CS100
2019-10-29 11:00:00,5.655,1.004,2725.36,6.471,0.866,2725.48,4.623,0.993,2725.38,5.655,0.891,2725.044,6.471,1.424,2724.498,5.037,0.704,2725.211,P,CS100
2019-10-29 12:00:00,5.655,1.004,2725.36,6.37,0.865,2725.481,4.623,0.993,2725.38,5.655,0.888,2725.047,6.471,1.425,2724.497,5.037,0.703,2725.212,P,CS100
2019-10-29 13:00:00,5.655,1.004,2725.36,6.37,0.867,2725.479,4.623,0.993,2725.38,5.655,0.888,2725.047,6.471,1.424,2724.498,4.934,0.704,2725.211,P,CS100
2019-10-29 14:00:00,5.655,1.002,2725.362,6.37,0.868,2725.478,4.623,0.992,2725.381,5.655,0.887,2725.048,6.471,1.423,2724.499,4.934,0.701,2725.214,P,CS100
2019-10-29 15:00:00,5.655,1.002,2725.362,6.37,0.865,2725.481,4.623,0.991,2725.382,5.655,0.885,2725.05,6.471,1.422,2724.5,4.934,0.701,2725.214,P,CS100
2019-10-29 16:00:00,5.655,0.999,2725.365,6.37,0.867,2725.479,4.623,0.99,2725.383,5.655,0.883,2725.052,6.471,1.421,2724.501,4.934,0.698,2725.217,P,CS100
2019-10-29 17:00:00,5.655,1.0,2725.364,6.37,0.868,2725.478,4.623,0.991,2725.382,5.655,0.885,2725.05,6.471,1.419,2724.503,4.934,0.701,2725.214,P,CS100
2019-10-29 18:00:00,5.655,0.999,2725.365,6.37,0.868,2725.478,4.623,0.989,2725.384,5.655,0.882,2725.053,6.471,1.421,2724.501,4.934,0.699,2725.216,P,CS100
2019-10-29 19:00:00,5.655,0.998,2725.366,6.37,0.866,2725.48,4.623,0.988,2725.385,5.655,0.88,2725.055,6.471,1.419,2724.503,4.934,0.697,2725.218,P,CS100
2019-10-29 20:00:00,5.655,0.998,2725.366,6.37,0.866,2725.48,4.623,0.99,2725.383,5.655,0.881,2725.054,6.471,1.42,2724.502,4.934,0.697,2725.218,P,CS100
2019-10-29 21:00:00,5.655,0.999,2725.365,6.37,0.868,2725.478,4.623,0.99,2725.383,5.655,0.882,2725.053,6.471,1.42,2724.502,4.934,0.697,2725.218,P,CS100
2019-10-29 22:00:00,5.655,0.996,2725.368,6.37,0.868,2725.478,4.623,0.988,2725.385,5.655,0.88,2725.055,6.471,1.419,2724.503,4.934,0.694,2725.221,P,CS100
2019-10-29 23:00:00,5.552,0.997,2725.367,6.37,0.866,2725.48,4.623,0.989,2725.384,5.655,0.879,2725.056,6.471,1.417,2724.505,4.934,0.695,2725.22,P,CS100
2019-10-30 00:00:00,5.552,0.995,2725.369,6.37,0.868,2725.478,4.623,0.988,2725.385,5.655,0.877,2725.058,6.471,1.417,2724.505,4.934,0.693,2725.222,P,CS100
2019-10-30 01:00:00,5.552,0.995,2725.369,6.37,0.866,2725.48,4.623,0.987,2725.386,5.655,0.877,2725.058,6.471,1.412,2724.51,4.934,0.691,2725.224,P,CS100
2019-10-30 02:00:00,5.552,0.992,2725.372,6.37,0.867,2725.479,4.623,0.988,2725.385,5.655,0.875,2725.06,6.471,1.414,2724.508,4.934,0.691,2725.224,P,CS100
2019-10-30 03:00:00,5.552,0.991,2725.373,6.37,0.867,2725.479,4.623,0.986,2725.387,5.552,0.874,2725.061,6.471,1.414,2724.508,4.934,0.691,2725.224,P,CS100
2019-10-30 04:00:00,5.552,0.99,2725.374,6.37,0.866,2725.48,4.623,0.987,2725.386,5.552,0.871,2725.064,6.471,1.412,2724.51,4.934,0.688,2725.227,P,CS100
2019-10-30 05:00:00,5.552,0.991,2725.373,6.37,0.867,2725.479,4.623,0.987,2725.386,5.552,0.872,2725.063,6.471,1.41,2724.512,4.934,0.686,2725.229,P,CS100
2019-10-30 06:00:00,5.552,0.99,2725.374,6.37,0.866,2725.48,4.623,0.985,2725.388,5.552,0.871,2725.064,6.471,1.41,2724.512,4.934,0.686,2725.229,P,CS100
2019-10-30 07:00:00,5.552,0.99,2725.374,6.37,0.867,2725.479,4.623,0.987,2725.386,5.552,0.872,2725.063,6.471,1.41,2724.512,4.934,0.686,2725.229,P,CS100
2019-10-30 08:00:00,5.552,0.989,2725.375,6.37,0.869,2725.477,4.623,0.985,2725.388,5.552,0.869,2725.066,6.471,1.408,2724.514,4.934,0.685,2725.23,P,CS100
2019-10-30 09:00:00,5.552,0.988,2725.376,6.37,0.868,2725.478,4.623,0.984,2725.389,5.552,0.868,2725.067,6.471,1.408,2724.514,4.934,0.683,2725.232,P,CS100
2019-10-30 10:00:00,5.552,0.987,2725.377,6.37,0.869,2725.477,4.519,0.984,2725.389,5.552,0.867,2725.068,6.471,1.407,2724.515,4.934,0.681,2725.234,P,CS100
2019-10-30 11:00:00,5.552,0.987,2725.377,6.37,0.87,2725.476,4.519,0.983,2725.39,5.552,0.865,2725.07,6.471,1.406,2724.516,4.934,0.679,2725.236,P,CS100
2019-10-30 12:00:00,5.552,0.985,2725.379,6.37,0.869,2725.477,4.519,0.983,2725.39,5.552,0.867,2725.068,6.471,1.404,2724.518,4.934,0.679,2725.236,P,CS100
2019-10-30 13:00:00,5.552,0.985,2725.379,6.37,0.869,2725.477,4.519,0.982,2725.391,5.552,0.865,2725.07,6.471,1.404,2724.518,4.831,0.678,2725.237,P,CS100
2019-10-30 14:00:00,5.552,0.985,2725.379,6.37,0.869,2725.477,4.519,0.982,2725.391,5.552,0.864,2725.071,6.471,1.403,2724.519,4.831,0.678,2725.237,P,CS100
2019-10-30 15:00:00,5.552,0.983,2725.381,6.37,0.87,2725.476,4.519,0.982,2725.391,5.552,0.862,2725.073,6.471,1.403,2724.519,4.831,0.676,2725.239,P,CS100
2019-10-30 16:00:00,5.552,0.982,2725.382,6.37,0.869,2725.477,4.519,0.981,2725.392,5.552,0.861,2725.074,6.471,1.402,2724.52,4.831,0.674,2725.241,P,CS100
2019-10-30 17:00:00,5.552,0.983,2725.381,6.37,0.871,2725.475,4.519,0.981,2725.392,5.552,0.862,2725.073,6.471,1.401,2724.521,4.831,0.676,2725.239,P,CS100
2019-10-30 18:00:00,5.552,0.981,2725.383,6.268,0.871,2725.475,4.519,0.981,2725.392,5.552,0.862,2725.073,6.471,1.4,2724.522,4.831,0.674,2725.241,P,CS100
2019-10-30 19:00:00,5.552,0.981,2725.383,6.268,0.87,2725.476,4.519,0.978,2725.395,5.552,0.86,2725.075,6.37,1.399,2724.523,4.831,0.673,2725.242,P,CS100
2019-10-30 20:00:00,5.552,0.981,2725.383,6.268,0.871,2725.475,4.519,0.979,2725.394,5.552,0.86,2725.075,6.37,1.4,2724.522,4.831,0.671,2725.244,P,CS100
2019-10-30 21:00:00,5.552,0.979,2725.385,6.268,0.87,2725.476,4.519,0.98,2725.393,5.552,0.86,2725.075,6.37,1.398,2724.524,4.831,0.67,2725.245,P,CS100
2019-10-30 22:00:00,5.552,0.978,2725.386,6.268,0.87,2725.476,4.519,0.978,2725.395,5.552,0.856,2725.079,6.37,1.398,2724.524,4.831,0.669,2725.246,P,CS100
2019-10-30 23:00:00,5.552,0.98,2725.384,6.268,0.872,2725.474,4.519,0.979,2725.394,5.552,0.858,2725.077,6.37,1.399,2724.523,4.831,0.668,2725.247,P,CS100
2019-10-31 00:00:00,5.45,0.98,2725.384,6.268,0.874,2725.472,4.519,0.979,2725.394,5.552,0.856,2725.079,6.37,1.398,2724.524,4.831,0.667,2725.248,P,CS100
2019-10-31 01:00:00,5.45,0.979,2725.385,6.268,0.874,2725.472,4.519,0.979,2725.394,5.552,0.856,2725.079,6.37,1.396,2724.526,4.831,0.665,2725.25,P,CS100
2019-10-31 02:00:00,5.45,0.978,2725.386,6.268,0.874,2725.472,4.519,0.976,2725.397,5.552,0.853,2725.082,6.37,1.394,2724.528,4.831,0.664,2725.251,P,CS100
2019-10-31 03:00:00,5.45,0.978,2725.386,6.268,0.876,2725.47,4.519,0.975,2725.398,5.552,0.854,2725.081,6.37,1.394,2724.528,4.831,0.663,2725.252,P,CS100
2019-10-31 04:00:00,5.45,0.978,2725.386,6.268,0.879,2725.467,4.519,0.977,2725.396,5.552,0.855,2725.08,6.37,1.395,2724.527,4.831,0.663,2725.252,P,CS100
2019-10-31 05:00:00,5.45,0.98,2725.384,6.268,0.881,2725.465,4.519,0.977,2725.396,5.552,0.855,2725.08,6.37,1.393,2724.529,4.831,0.662,2725.253,P,CS100
2019-10-31 06:00:00,5.45,0.979,2725.385,6.268,0.883,2725.463,4.415,0.976,2725.397,5.552,0.854,2725.081,6.37,1.393,2724.529,4.831,0.662,2725.253,P,CS100
2019-10-31 07:00:00,5.45,0.979,2725.385,6.268,0.883,2725.463,4.415,0.974,2725.399,5.45,0.853,2725.082,6.37,1.391,2724.531,4.831,0.66,2725.255,P,CS100
2019-10-31 08:00:00,5.45,0.98,2725.384,6.268,0.884,2725.462,4.415,0.972,2725.401,5.45,0.852,2725.083,6.37,1.39,2724.532,4.831,0.657,2725.258,P,CS100
2019-10-31 09:00:00,5.45,0.979,2725.385,6.268,0.886,2725.46,4.415,0.973,2725.4,5.45,0.852,2725.083,6.37,1.389,2724.533,4.831,0.657,2725.258,P,CS100
2019-10-31 10:00:00,5.45,0.977,2725.387,6.268,0.887,2725.459,4.415,0.973,2725.4,5.45,0.852,2725.083,6.37,1.389,2724.533,4.831,0.656,2725.259,P,CS100
2019-10-31 11:00:00,5.45,0.978,2725.386,6.268,0.887,2725.459,4.415,0.971,2725.402,5.45,0.852,2725.083,6.37,1.388,2724.534,4.831,0.655,2725.26,P,CS100
2019-10-31 12:00:00,5.45,0.977,2725.387,6.268,0.886,2725.46,4.415,0.97,2725.403,5.45,0.851,2725.084,6.37,1.386,2724.536,4.831,0.653,2725.262,P,CS100
2019-10-31 13:00:00,5.45,0.976,2725.388,6.268,0.886,2725.46,4.415,0.971,2725.402,5.45,0.849,2725.086,6.37,1.383,2724.539,4.727,0.651,2725.264,P,CS100
2019-10-31 14:00:00,5.45,0.974,2725.39,6.268,0.884,2725.462,4.415,0.969,2725.404,5.45,0.848,2725.087,6.37,1.384,2724.538,4.727,0.651,2725.264,P,CS100
2019-10-31 15:00:00,5.45,0.974,2725.39,6.268,0.886,2725.46,4.415,0.97,2725.403,5.45,0.849,2725.086,6.37,1.384,2724.538,4.727,0.65,2725.265,P,CS100
2019-10-31 16:00:00,5.45,0.975,2725.389,6.268,0.885,2725.461,4.415,0.97,2725.403,5.45,0.847,2725.088,6.37,1.383,2724.539,4.727,0.648,2725.267,P,CS100
2019-10-31 17:00:00,5.45,0.975,2725.389,6.268,0.886,2725.46,4.415,0.969,2725.404,5.45,0.848,2725.087,6.37,1.381,2724.541,4.727,0.648,2725.267,P,CS100
2019-10-31 18:00:00,5.45,0.974,2725.39,6.268,0.884,2725.462,4.415,0.967,2725.406,5.45,0.844,2725.091,6.37,1.382,2724.54,4.727,0.645,2725.27,P,CS100
