DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,SR-T.1.1.3-D_WaterTemp.deg.C,SR-T.1.1.3-D_DTW.m,SR-T.1.1.3-D_WaterLevelElev.masl,SR-T.1.1.3-S_WaterTemp.deg.C,SR-T.1.1.3-S_DTW.m,SR-T.1.1.3-S_WaterLevelElev.masl,SR-OBJ4-Piezo-140_WaterTemp.deg.C,SR-OBJ4-Piezo-140_DTW.m,SR-OBJ4-Piezo-140_WaterLevelElev.masl,SR-OBJ4-Piezo-200_WaterTemp.deg.C,SR-OBJ4-Piezo-200_DTW.m,SR-OBJ4-Piezo-200_WaterLevelElev.masl,SR-OBJ4-GBPiezo-245_WaterTemp.deg.C,SR-OBJ4-GBPiezo-245_DTW.m,SR-OBJ4-GBPiezo-245_WaterLevelElev.masl,SR-OBJ4-GBPiezo-335_WaterTemp.deg.C,SR-OBJ4-GBPiezo-335_DTW.m,SR-OBJ4-GBPiezo-335_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2020-01-04 05:00:00,1.003,0.941,2725.423,1.221,0.921,2725.425,0.674,0.545,2725.828,2.41,0.763,2725.172,3.155,0.578,2725.344,1.764,0.147,2725.768,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 06:00:00,1.003,0.942,2725.422,1.221,0.921,2725.425,0.674,0.545,2725.828,2.41,0.76,2725.175,3.155,0.577,2725.345,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 07:00:00,1.003,0.939,2725.425,1.221,0.92,2725.426,0.674,0.543,2725.83,2.41,0.758,2725.177,3.155,0.576,2725.346,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 08:00:00,1.003,0.939,2725.425,1.221,0.92,2725.426,0.674,0.546,2725.827,2.41,0.755,2725.18,3.155,0.577,2725.345,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 09:00:00,1.003,0.937,2725.427,1.221,0.92,2725.426,0.674,0.545,2725.828,2.41,0.751,2725.184,3.155,0.577,2725.345,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 10:00:00,1.003,0.931,2725.433,1.221,0.919,2725.427,0.674,0.542,2725.831,2.41,0.746,2725.189,3.155,0.575,2725.347,1.764,0.141,2725.774,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 11:00:00,1.003,0.931,2725.433,1.221,0.918,2725.428,0.674,0.543,2725.83,2.41,0.742,2725.193,3.155,0.574,2725.348,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 12:00:00,1.003,0.93,2725.434,1.221,0.919,2725.427,0.674,0.545,2725.828,2.41,0.742,2725.193,3.155,0.575,2725.347,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 13:00:00,1.003,0.93,2725.434,1.221,0.919,2725.427,0.674,0.546,2725.827,2.41,0.739,2725.196,3.155,0.576,2725.346,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 14:00:00,1.003,0.926,2725.438,1.221,0.919,2725.427,0.674,0.544,2725.829,2.41,0.737,2725.198,3.155,0.574,2725.348,1.764,0.141,2725.774,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 15:00:00,1.003,0.926,2725.438,1.221,0.92,2725.426,0.674,0.545,2725.828,2.41,0.737,2725.198,3.155,0.575,2725.347,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 16:00:00,1.003,0.924,2725.44,1.221,0.92,2725.426,0.674,0.544,2725.829,2.41,0.735,2725.2,3.155,0.574,2725.348,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 17:00:00,1.003,0.924,2725.44,1.221,0.918,2725.428,0.674,0.544,2725.829,2.41,0.735,2725.2,3.155,0.573,2725.349,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 18:00:00,1.003,0.926,2725.438,1.221,0.921,2725.425,0.674,0.546,2725.827,2.41,0.737,2725.198,3.155,0.575,2725.347,1.764,0.145,2725.77,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 19:00:00,1.003,0.924,2725.44,1.221,0.919,2725.427,0.674,0.545,2725.828,2.41,0.735,2725.2,3.155,0.575,2725.347,1.764,0.145,2725.77,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 20:00:00,1.003,0.924,2725.44,1.221,0.919,2725.427,0.674,0.546,2725.827,2.41,0.734,2725.201,3.155,0.574,2725.348,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 21:00:00,1.003,0.925,2725.439,1.221,0.918,2725.428,0.674,0.545,2725.828,2.41,0.733,2725.202,3.155,0.573,2725.349,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 22:00:00,1.003,0.925,2725.439,1.221,0.919,2725.427,0.674,0.545,2725.828,2.41,0.734,2725.201,3.155,0.573,2725.349,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-04 23:00:00,1.003,0.926,2725.438,1.221,0.918,2725.428,0.674,0.545,2725.828,2.41,0.733,2725.202,3.155,0.575,2725.347,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 00:00:00,1.003,0.925,2725.439,1.221,0.92,2725.426,0.674,0.547,2725.826,2.41,0.735,2725.2,3.155,0.574,2725.348,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 01:00:00,1.003,0.927,2725.437,1.221,0.919,2725.427,0.674,0.545,2725.828,2.41,0.735,2725.2,3.155,0.574,2725.348,1.764,0.146,2725.769,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 02:00:00,1.003,0.926,2725.438,1.221,0.92,2725.426,0.674,0.546,2725.827,2.41,0.734,2725.201,3.155,0.574,2725.348,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 03:00:00,1.003,0.925,2725.439,1.221,0.918,2725.428,0.674,0.545,2725.828,2.41,0.732,2725.203,3.155,0.571,2725.351,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 04:00:00,1.003,0.924,2725.44,1.221,0.919,2725.427,0.674,0.546,2725.827,2.41,0.733,2725.202,3.155,0.572,2725.35,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 05:00:00,1.003,0.926,2725.438,1.221,0.919,2725.427,0.674,0.545,2725.828,2.41,0.734,2725.201,3.155,0.572,2725.35,1.764,0.145,2725.77,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 06:00:00,1.003,0.927,2725.437,1.221,0.917,2725.429,0.674,0.545,2725.828,2.41,0.734,2725.201,3.155,0.572,2725.35,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 07:00:00,1.003,0.926,2725.438,1.221,0.918,2725.428,0.674,0.544,2725.829,2.41,0.737,2725.198,3.155,0.571,2725.351,1.764,0.145,2725.77,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 08:00:00,1.003,0.925,2725.439,1.221,0.917,2725.429,0.674,0.544,2725.829,2.41,0.734,2725.201,3.155,0.569,2725.353,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 09:00:00,1.003,0.924,2725.44,1.221,0.916,2725.43,0.674,0.543,2725.83,2.41,0.733,2725.202,3.155,0.568,2725.354,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 10:00:00,1.003,0.926,2725.438,1.221,0.917,2725.429,0.674,0.544,2725.829,2.41,0.736,2725.199,3.155,0.57,2725.352,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 11:00:00,1.003,0.926,2725.438,1.221,0.917,2725.429,0.674,0.543,2725.83,2.41,0.736,2725.199,3.155,0.569,2725.353,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 12:00:00,1.003,0.925,2725.439,1.221,0.917,2725.429,0.674,0.544,2725.829,2.41,0.736,2725.199,3.049,0.571,2725.351,1.764,0.14,2725.775,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 13:00:00,1.003,0.927,2725.437,1.221,0.917,2725.429,0.674,0.545,2725.828,2.41,0.737,2725.198,3.049,0.571,2725.351,1.764,0.141,2725.774,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 14:00:00,1.003,0.927,2725.437,1.221,0.916,2725.43,0.674,0.545,2725.828,2.41,0.736,2725.199,3.049,0.57,2725.352,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 15:00:00,1.003,0.925,2725.439,1.221,0.917,2725.429,0.674,0.547,2725.826,2.41,0.736,2725.199,3.049,0.57,2725.352,1.764,0.144,2725.771,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 16:00:00,1.003,0.927,2725.437,1.221,0.919,2725.427,0.674,0.547,2725.826,2.41,0.736,2725.199,3.049,0.571,2725.351,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 17:00:00,1.003,0.927,2725.437,1.221,0.918,2725.428,0.674,0.545,2725.828,2.41,0.735,2725.2,3.049,0.568,2725.354,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 18:00:00,1.003,0.925,2725.439,1.221,0.915,2725.431,0.674,0.544,2725.829,2.41,0.733,2725.202,3.049,0.567,2725.355,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 19:00:00,1.003,0.924,2725.44,1.221,0.916,2725.43,0.674,0.544,2725.829,2.41,0.731,2725.204,3.049,0.568,2725.354,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 20:00:00,1.003,0.925,2725.439,1.221,0.918,2725.428,0.674,0.546,2725.827,2.41,0.733,2725.202,3.049,0.569,2725.353,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 21:00:00,1.003,0.925,2725.439,1.221,0.914,2725.432,0.674,0.544,2725.829,2.41,0.734,2725.201,3.049,0.568,2725.354,1.764,0.142,2725.773,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 22:00:00,1.003,0.924,2725.44,1.221,0.916,2725.43,0.674,0.545,2725.828,2.41,0.734,2725.201,3.049,0.57,2725.352,1.764,0.141,2725.774,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-05 23:00:00,1.003,0.923,2725.441,1.221,0.916,2725.43,0.674,0.544,2725.829,2.41,0.731,2725.204,3.049,0.568,2725.354,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 00:00:00,1.003,0.924,2725.44,1.221,0.917,2725.429,0.674,0.544,2725.829,2.41,0.733,2725.202,3.049,0.569,2725.353,1.764,0.141,2725.774,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 01:00:00,1.003,0.925,2725.439,1.221,0.917,2725.429,0.674,0.545,2725.828,2.41,0.731,2725.204,3.049,0.569,2725.353,1.764,0.143,2725.772,-99999,-99999,-99999,1.548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 02:00:00,1.003,0.924,2725.44,1.221,0.917,2725.429,0.674,0.546,2725.827,2.41,0.73,2725.205,3.049,0.568,2725.354,1.764,0.144,2725.771,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 03:00:00,1.003,0.925,2725.439,1.221,0.918,2725.428,0.674,0.545,2725.828,2.41,0.732,2725.203,3.049,0.569,2725.353,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 04:00:00,1.003,0.923,2725.441,1.221,0.917,2725.429,0.674,0.545,2725.828,2.41,0.73,2725.205,3.049,0.568,2725.354,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 05:00:00,1.003,0.924,2725.44,1.221,0.917,2725.429,0.674,0.545,2725.828,2.41,0.731,2725.204,3.049,0.567,2725.355,1.764,0.141,2725.774,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 06:00:00,1.003,0.925,2725.439,1.221,0.917,2725.429,0.674,0.545,2725.828,2.41,0.731,2725.204,3.049,0.567,2725.355,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 07:00:00,1.003,0.925,2725.439,1.221,0.918,2725.428,0.674,0.546,2725.827,2.41,0.734,2725.201,3.049,0.568,2725.354,1.764,0.144,2725.771,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 08:00:00,1.003,0.925,2725.439,1.221,0.917,2725.429,0.674,0.544,2725.829,2.41,0.733,2725.202,3.049,0.568,2725.354,1.764,0.144,2725.771,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 09:00:00,1.003,0.926,2725.438,1.221,0.915,2725.431,0.674,0.542,2725.831,2.41,0.735,2725.2,3.049,0.565,2725.357,1.764,0.144,2725.771,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 10:00:00,1.003,0.928,2725.436,1.221,0.916,2725.43,0.674,0.546,2725.827,2.41,0.737,2725.198,3.049,0.569,2725.353,1.764,0.145,2725.77,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 11:00:00,1.003,0.928,2725.436,1.221,0.915,2725.431,0.674,0.545,2725.828,2.41,0.736,2725.199,3.049,0.567,2725.355,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 12:00:00,1.003,0.928,2725.436,1.221,0.916,2725.43,0.674,0.546,2725.827,2.41,0.737,2725.198,3.049,0.566,2725.356,1.764,0.144,2725.771,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 13:00:00,1.003,0.925,2725.439,1.221,0.913,2725.433,0.674,0.543,2725.83,2.41,0.735,2725.2,3.049,0.564,2725.358,1.764,0.141,2725.774,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 14:00:00,1.003,0.93,2725.434,1.221,0.917,2725.429,0.674,0.545,2725.828,2.41,0.741,2725.194,3.049,0.566,2725.356,1.764,0.145,2725.77,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 15:00:00,1.003,0.927,2725.437,1.221,0.915,2725.431,0.674,0.544,2725.829,2.41,0.74,2725.195,3.049,0.565,2725.357,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 16:00:00,1.003,0.93,2725.434,1.221,0.916,2725.43,0.674,0.544,2725.829,2.41,0.74,2725.195,3.049,0.566,2725.356,1.764,0.144,2725.771,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 17:00:00,1.003,0.931,2725.433,1.221,0.916,2725.43,0.674,0.545,2725.828,2.41,0.742,2725.193,3.049,0.565,2725.357,1.764,0.144,2725.771,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 18:00:00,1.003,0.932,2725.432,1.221,0.915,2725.431,0.674,0.544,2725.829,2.41,0.742,2725.193,3.049,0.564,2725.358,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 19:00:00,1.003,0.93,2725.434,1.221,0.915,2725.431,0.674,0.543,2725.83,2.41,0.744,2725.191,3.049,0.565,2725.357,1.764,0.141,2725.774,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 20:00:00,1.003,0.932,2725.432,1.221,0.915,2725.431,0.674,0.544,2725.829,2.41,0.746,2725.189,3.049,0.565,2725.357,1.764,0.141,2725.774,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 21:00:00,1.003,0.933,2725.431,1.221,0.914,2725.432,0.674,0.544,2725.829,2.41,0.748,2725.187,3.049,0.565,2725.357,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 22:00:00,1.003,0.935,2725.429,1.221,0.915,2725.431,0.674,0.545,2725.828,2.41,0.75,2725.185,3.049,0.566,2725.356,1.764,0.141,2725.774,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-06 23:00:00,1.003,0.934,2725.43,1.221,0.915,2725.431,0.674,0.544,2725.829,2.41,0.753,2725.182,3.049,0.564,2725.358,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 00:00:00,1.003,0.939,2725.425,1.221,0.916,2725.43,0.674,0.544,2725.829,2.41,0.753,2725.182,3.049,0.564,2725.358,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 01:00:00,1.003,0.938,2725.426,1.221,0.914,2725.432,0.674,0.545,2725.828,2.41,0.756,2725.179,3.049,0.564,2725.358,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 02:00:00,1.003,0.943,2725.421,1.221,0.916,2725.43,0.674,0.545,2725.828,2.41,0.761,2725.174,3.049,0.564,2725.358,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 03:00:00,1.003,0.944,2725.42,1.221,0.915,2725.431,0.674,0.545,2725.828,2.41,0.765,2725.17,3.049,0.563,2725.359,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 04:00:00,1.003,0.943,2725.421,1.221,0.915,2725.431,0.674,0.543,2725.83,2.41,0.765,2725.17,3.049,0.561,2725.361,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 05:00:00,1.003,0.941,2725.423,1.112,0.916,2725.43,0.674,0.543,2725.83,2.41,0.763,2725.172,3.049,0.562,2725.36,1.764,0.141,2725.774,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 06:00:00,1.003,0.941,2725.423,1.112,0.914,2725.432,0.674,0.543,2725.83,2.41,0.763,2725.172,3.049,0.563,2725.359,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 07:00:00,1.003,0.941,2725.423,1.112,0.915,2725.431,0.674,0.545,2725.828,2.41,0.761,2725.174,3.049,0.563,2725.359,1.764,0.143,2725.772,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 08:00:00,1.003,0.938,2725.426,1.112,0.914,2725.432,0.674,0.542,2725.831,2.41,0.759,2725.176,3.049,0.562,2725.36,1.764,0.141,2725.774,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-01-07 09:00:00,1.003,0.936,2725.428,1.112,0.914,2725.432,0.674,0.543,2725.83,2.41,0.753,2725.182,3.049,0.562,2725.36,1.764,0.142,2725.773,-99999,-99999,-99999,1.439,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
