DateTime.MST,SR-OBJ-GBPiezo-2_WaterTemp.deg.C,SR-OBJ-GBPiezo-2_DTW.m,SR-OBJ-GBPiezo-2_WaterLevelElev.masl,SR-OBJ-GBPiezo-4_WaterTemp.deg.C,SR-OBJ-GBPiezo-4_DTW.m,SR-OBJ-GBPiezo-4_WaterLevelElev.masl,SR-OBJ-GBPiezo-5_WaterTemp.deg.C,SR-OBJ-GBPiezo-5_DTW.m,SR-OBJ-GBPiezo-5_WaterLevelElev.masl,SR-OBJ-GBPiezo-6_WaterTemp.deg.C,SR-OBJ-GBPiezo-6_DTW.m,SR-OBJ-GBPiezo-6_WaterLevelElev.masl,SR-OBJ-GBPiezo-7_WaterTemp.deg.C,SR-OBJ-GBPiezo-7_DTW.m,SR-OBJ-GBPiezo-7_WaterLevelElev.masl,SR-OBJ-GBPiezo-8_WaterTemp.deg.C,SR-OBJ-GBPiezo-8_DTW.m,SR-OBJ-GBPiezo-8_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2020-07-12 12:00:00,4.623,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.553,2725.606,P,CS100
2020-07-12 13:00:00,4.623,0.651,2725.71,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.552,2725.607,P,CS100
2020-07-12 14:00:00,4.623,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.554,2725.605,P,CS100
2020-07-12 15:00:00,4.623,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.553,2725.606,P,CS100
2020-07-12 16:00:00,4.623,0.653,2725.708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.555,2725.604,P,CS100
2020-07-12 17:00:00,4.623,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.555,2725.604,P,CS100
2020-07-12 18:00:00,4.623,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.55,2725.609,P,CS100
2020-07-12 19:00:00,4.623,0.648,2725.713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.55,2725.609,P,CS100
2020-07-12 20:00:00,4.623,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.546,2725.613,P,CS100
2020-07-12 21:00:00,4.623,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.551,2725.608,P,CS100
2020-07-12 22:00:00,4.623,0.64,2725.721,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.542,2725.617,P,CS100
2020-07-12 23:00:00,4.623,0.639,2725.722,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.54,2725.619,P,CS100
2020-07-13 00:00:00,4.623,0.638,2725.723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.538,2725.621,P,CS100
2020-07-13 01:00:00,4.623,0.633,2725.728,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.471,0.53,2725.629,P,CS100
2020-07-13 02:00:00,4.623,0.632,2725.729,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.531,2725.628,P,CS100
2020-07-13 03:00:00,4.623,0.632,2725.729,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.533,2725.626,P,CS100
2020-07-13 04:00:00,4.623,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.537,2725.622,P,CS100
2020-07-13 05:00:00,4.623,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.538,2725.621,P,CS100
2020-07-13 06:00:00,4.623,0.636,2725.725,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.538,2725.621,P,CS100
2020-07-13 07:00:00,4.623,0.639,2725.722,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.543,2725.616,P,CS100
2020-07-13 08:00:00,4.623,0.637,2725.724,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.539,2725.62,P,CS100
2020-07-13 09:00:00,4.623,0.636,2725.725,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.538,2725.621,P,CS100
2020-07-13 10:00:00,4.623,0.63,2725.731,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.534,2725.625,P,CS100
2020-07-13 11:00:00,4.623,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.538,2725.621,P,CS100
2020-07-13 12:00:00,4.623,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.54,2725.619,P,CS100
2020-07-13 13:00:00,4.727,0.637,2725.724,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.541,2725.618,P,CS100
2020-07-13 14:00:00,4.727,0.643,2725.718,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.545,2725.614,P,CS100
2020-07-13 15:00:00,4.727,0.644,2725.717,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.543,2725.616,P,CS100
2020-07-13 16:00:00,4.727,0.644,2725.717,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.544,2725.615,P,CS100
2020-07-13 17:00:00,4.727,0.641,2725.72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.542,2725.617,P,CS100
2020-07-13 18:00:00,4.727,0.64,2725.721,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.54,2725.619,P,CS100
2020-07-13 19:00:00,4.727,0.638,2725.723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.539,2725.62,P,CS100
2020-07-13 20:00:00,4.727,0.638,2725.723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.537,2725.622,P,CS100
2020-07-13 21:00:00,4.727,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.573,0.535,2725.624,P,CS100
2020-07-13 22:00:00,4.727,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.534,2725.625,P,CS100
2020-07-13 23:00:00,4.727,0.638,2725.723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.539,2725.62,P,CS100
2020-07-14 00:00:00,4.727,0.624,2725.737,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.527,2725.632,P,CS100
2020-07-14 01:00:00,4.727,0.628,2725.733,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.529,2725.63,P,CS100
2020-07-14 02:00:00,4.727,0.626,2725.735,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.527,2725.632,P,CS100
2020-07-14 03:00:00,4.727,0.628,2725.733,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.532,2725.627,P,CS100
2020-07-14 04:00:00,4.727,0.631,2725.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.534,2725.625,P,CS100
2020-07-14 05:00:00,4.727,0.632,2725.729,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.537,2725.622,P,CS100
2020-07-14 06:00:00,4.727,0.633,2725.728,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.537,2725.622,P,CS100
2020-07-14 07:00:00,4.727,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.538,2725.621,P,CS100
2020-07-14 08:00:00,4.727,0.636,2725.725,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.539,2725.62,P,CS100
2020-07-14 09:00:00,4.727,0.636,2725.725,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.541,2725.618,P,CS100
2020-07-14 10:00:00,4.727,0.638,2725.723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.541,2725.618,P,CS100
2020-07-14 11:00:00,4.727,0.638,2725.723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.543,2725.616,P,CS100
2020-07-14 12:00:00,4.727,0.642,2725.719,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.544,2725.615,P,CS100
2020-07-14 13:00:00,4.727,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.674,0.546,2725.613,P,CS100
2020-07-14 14:00:00,4.727,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.546,2725.613,P,CS100
2020-07-14 15:00:00,4.727,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.548,2725.611,P,CS100
2020-07-14 16:00:00,4.727,0.637,2725.724,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.54,2725.619,P,CS100
2020-07-14 17:00:00,4.727,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.539,2725.62,P,CS100
2020-07-14 18:00:00,4.727,0.633,2725.728,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.536,2725.623,P,CS100
2020-07-14 19:00:00,4.727,0.631,2725.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.535,2725.624,P,CS100
2020-07-14 20:00:00,4.727,0.632,2725.729,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.534,2725.625,P,CS100
2020-07-14 21:00:00,4.727,0.63,2725.731,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.532,2725.627,P,CS100
2020-07-14 22:00:00,4.727,0.63,2725.731,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.533,2725.626,P,CS100
2020-07-14 23:00:00,4.727,0.63,2725.731,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.533,2725.626,P,CS100
2020-07-15 00:00:00,4.831,0.631,2725.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.536,2725.623,P,CS100
2020-07-15 01:00:00,4.831,0.63,2725.731,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.534,2725.625,P,CS100
2020-07-15 02:00:00,4.831,0.631,2725.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.537,2725.622,P,CS100
2020-07-15 03:00:00,4.831,0.634,2725.727,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.539,2725.62,P,CS100
2020-07-15 04:00:00,4.831,0.635,2725.726,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.54,2725.619,P,CS100
2020-07-15 05:00:00,4.831,0.634,2725.727,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.54,2725.619,P,CS100
2020-07-15 06:00:00,4.831,0.637,2725.724,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.543,2725.616,P,CS100
2020-07-15 07:00:00,4.831,0.638,2725.723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.546,2725.613,P,CS100
2020-07-15 08:00:00,4.831,0.64,2725.721,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.775,0.545,2725.614,P,CS100
2020-07-15 09:00:00,4.831,0.641,2725.72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.546,2725.613,P,CS100
2020-07-15 10:00:00,4.831,0.643,2725.718,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.547,2725.612,P,CS100
2020-07-15 11:00:00,4.831,0.644,2725.717,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.548,2725.611,P,CS100
2020-07-15 12:00:00,4.831,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.552,2725.607,P,CS100
2020-07-15 13:00:00,4.831,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.552,2725.607,P,CS100
2020-07-15 14:00:00,4.831,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.555,2725.604,P,CS100
2020-07-15 15:00:00,4.831,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.553,2725.606,P,CS100
2020-07-15 16:00:00,4.831,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.553,2725.606,P,CS100
2020-07-15 17:00:00,4.831,0.651,2725.71,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.552,2725.607,P,CS100
2020-07-15 18:00:00,4.831,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.553,2725.606,P,CS100
2020-07-15 19:00:00,4.831,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.548,2725.611,P,CS100
2020-07-15 20:00:00,4.831,0.646,2725.715,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.549,2725.61,P,CS100
2020-07-15 21:00:00,4.831,0.643,2725.718,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.546,2725.613,P,CS100
2020-07-15 22:00:00,4.831,0.641,2725.72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.544,2725.615,P,CS100
2020-07-15 23:00:00,4.831,0.642,2725.719,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.545,2725.614,P,CS100
2020-07-16 00:00:00,4.831,0.643,2725.718,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.877,0.546,2725.613,P,CS100
2020-07-16 01:00:00,4.831,0.641,2725.72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.547,2725.612,P,CS100
2020-07-16 02:00:00,4.831,0.643,2725.718,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.548,2725.611,P,CS100
2020-07-16 03:00:00,4.831,0.643,2725.718,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.548,2725.611,P,CS100
2020-07-16 04:00:00,4.831,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.551,2725.608,P,CS100
2020-07-16 05:00:00,4.831,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.551,2725.608,P,CS100
2020-07-16 06:00:00,4.831,0.648,2725.713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.553,2725.606,P,CS100
2020-07-16 07:00:00,4.831,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.551,2725.608,P,CS100
2020-07-16 08:00:00,4.831,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.552,2725.607,P,CS100
2020-07-16 09:00:00,4.934,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.553,2725.606,P,CS100
2020-07-16 10:00:00,4.831,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.554,2725.605,P,CS100
2020-07-16 11:00:00,4.934,0.651,2725.71,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.557,2725.602,P,CS100
2020-07-16 12:00:00,4.934,0.651,2725.71,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.556,2725.603,P,CS100
2020-07-16 13:00:00,4.934,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.559,2725.6,P,CS100
2020-07-16 14:00:00,4.934,0.653,2725.708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.559,2725.6,P,CS100
2020-07-16 15:00:00,4.934,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.56,2725.599,P,CS100
2020-07-16 16:00:00,4.934,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.557,2725.602,P,CS100
2020-07-16 17:00:00,4.934,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.554,2725.605,P,CS100
2020-07-16 18:00:00,4.934,0.648,2725.713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.551,2725.608,P,CS100
2020-07-16 19:00:00,4.934,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6.978,0.551,2725.608,P,CS100
2020-07-16 20:00:00,4.934,0.646,2725.715,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.551,2725.608,P,CS100
2020-07-16 21:00:00,4.934,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.551,2725.608,P,CS100
2020-07-16 22:00:00,4.934,0.646,2725.715,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.552,2725.607,P,CS100
2020-07-16 23:00:00,4.934,0.646,2725.715,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.552,2725.607,P,CS100
2020-07-17 00:00:00,4.934,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.551,2725.608,P,CS100
2020-07-17 01:00:00,4.934,0.645,2725.716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.552,2725.607,P,CS100
2020-07-17 02:00:00,4.934,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.553,2725.606,P,CS100
2020-07-17 03:00:00,4.934,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.554,2725.605,P,CS100
2020-07-17 04:00:00,4.934,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.554,2725.605,P,CS100
2020-07-17 05:00:00,4.934,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.555,2725.604,P,CS100
2020-07-17 06:00:00,4.934,0.648,2725.713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.554,2725.605,P,CS100
2020-07-17 07:00:00,4.934,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.557,2725.602,P,CS100
2020-07-17 08:00:00,4.934,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.558,2725.601,P,CS100
2020-07-17 09:00:00,4.934,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.558,2725.601,P,CS100
2020-07-17 10:00:00,4.934,0.654,2725.707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.559,2725.6,P,CS100
2020-07-17 11:00:00,4.934,0.654,2725.707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.558,2725.601,P,CS100
2020-07-17 12:00:00,4.934,0.656,2725.705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.559,2725.6,P,CS100
2020-07-17 13:00:00,4.934,0.656,2725.705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.561,2725.598,P,CS100
2020-07-17 14:00:00,4.934,0.657,2725.704,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.562,2725.597,P,CS100
2020-07-17 15:00:00,4.934,0.658,2725.703,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.079,0.561,2725.598,P,CS100
2020-07-17 16:00:00,4.934,0.656,2725.705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.56,2725.599,P,CS100
2020-07-17 17:00:00,4.934,0.655,2725.706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.561,2725.598,P,CS100
2020-07-17 18:00:00,4.934,0.656,2725.705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.562,2725.597,P,CS100
2020-07-17 19:00:00,4.934,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.56,2725.599,P,CS100
2020-07-17 20:00:00,4.934,0.654,2725.707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.558,2725.601,P,CS100
2020-07-17 21:00:00,4.934,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.556,2725.603,P,CS100
2020-07-17 22:00:00,5.037,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.555,2725.604,P,CS100
2020-07-17 23:00:00,5.037,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.554,2725.605,P,CS100
2020-07-18 00:00:00,5.037,0.647,2725.714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.553,2725.606,P,CS100
2020-07-18 01:00:00,5.037,0.65,2725.711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.555,2725.604,P,CS100
2020-07-18 02:00:00,5.037,0.648,2725.713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.554,2725.605,P,CS100
2020-07-18 03:00:00,5.037,0.649,2725.712,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.554,2725.605,P,CS100
2020-07-18 04:00:00,5.037,0.648,2725.713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.557,2725.602,P,CS100
2020-07-18 05:00:00,5.037,0.651,2725.71,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.556,2725.603,P,CS100
2020-07-18 06:00:00,5.037,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.559,2725.6,P,CS100
2020-07-18 07:00:00,5.037,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.56,2725.599,P,CS100
2020-07-18 08:00:00,5.037,0.652,2725.709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.56,2725.599,P,CS100
2020-07-18 09:00:00,5.037,0.653,2725.708,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.559,2725.6,P,CS100
2020-07-18 10:00:00,5.037,0.654,2725.707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.56,2725.599,P,CS100
2020-07-18 11:00:00,5.037,0.655,2725.706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.559,2725.6,P,CS100
2020-07-18 12:00:00,5.037,0.658,2725.703,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7.179,0.562,2725.597,P,CS100
